DATE	TIME	OPEN	HIGH	LOW	CLOSE	TICKVOL	VOL	SPREAD	DATE_TIME
2023.09.13	19:58:00	1.07396	1.07398	1.0738	1.07396	148	0	17	2023.09.13 19:58:00
2023.09.13	19:59:00	1.07395	1.07399	1.07393	1.07399	90	0	17	2023.09.13 19:59:00
2023.09.13	20:00:00	1.07398	1.074	1.0739	1.07394	87	0	17	2023.09.13 20:00:00
2023.09.13	20:01:00	1.07394	1.07405	1.07394	1.07399	123	0	17	2023.09.13 20:01:00
2023.09.13	20:02:00	1.074	1.074	1.07369	1.07376	226	0	17	2023.09.13 20:02:00
2023.09.13	20:03:00	1.07375	1.07379	1.07365	1.07369	136	0	17	2023.09.13 20:03:00
2023.09.13	20:04:00	1.07369	1.07383	1.07369	1.07374	110	0	17	2023.09.13 20:04:00
2023.09.13	20:05:00	1.07374	1.07394	1.07373	1.07388	112	0	17	2023.09.13 20:05:00
2023.09.13	20:06:00	1.07388	1.07394	1.07384	1.07394	67	0	17	2023.09.13 20:06:00
2023.09.13	20:07:00	1.07394	1.07409	1.07394	1.07404	59	0	17	2023.09.13 20:07:00
2023.09.13	20:08:00	1.07404	1.07405	1.07384	1.07388	116	0	17	2023.09.13 20:08:00
2023.09.13	20:09:00	1.07388	1.07389	1.07382	1.07383	46	0	17	2023.09.13 20:09:00
2023.09.13	20:10:00	1.07384	1.07399	1.07384	1.07394	97	0	17	2023.09.13 20:10:00
2023.09.13	20:11:00	1.07395	1.07396	1.07379	1.0739	92	0	17	2023.09.13 20:11:00
2023.09.13	20:12:00	1.07389	1.07413	1.07389	1.07409	125	0	17	2023.09.13 20:12:00
2023.09.13	20:13:00	1.07409	1.07426	1.07409	1.07414	149	0	17	2023.09.13 20:13:00
2023.09.13	20:14:00	1.07415	1.07422	1.07411	1.07414	101	0	17	2023.09.13 20:14:00
2023.09.13	20:15:00	1.07414	1.07437	1.07414	1.0743	143	0	17	2023.09.13 20:15:00
2023.09.13	20:16:00	1.07428	1.07448	1.07427	1.07447	94	0	17	2023.09.13 20:16:00
2023.09.13	20:17:00	1.07447	1.07449	1.07428	1.07438	137	0	17	2023.09.13 20:17:00
2023.09.13	20:18:00	1.07438	1.07438	1.07424	1.07432	181	0	17	2023.09.13 20:18:00
2023.09.13	20:19:00	1.07432	1.07435	1.07418	1.07419	119	0	17	2023.09.13 20:19:00
2023.09.13	20:20:00	1.07419	1.07426	1.07407	1.07423	96	0	17	2023.09.13 20:20:00
2023.09.13	20:21:00	1.07422	1.07435	1.07421	1.07432	122	0	17	2023.09.13 20:21:00
2023.09.13	20:22:00	1.07432	1.07437	1.07419	1.07419	90	0	17	2023.09.13 20:22:00
2023.09.13	20:23:00	1.07419	1.07441	1.07412	1.0744	119	0	17	2023.09.13 20:23:00
2023.09.13	20:24:00	1.0744	1.0745	1.07436	1.0745	74	0	17	2023.09.13 20:24:00
2023.09.13	20:25:00	1.0745	1.07451	1.07438	1.07445	84	0	17	2023.09.13 20:25:00
2023.09.13	20:26:00	1.07445	1.07461	1.07445	1.07455	127	0	17	2023.09.13 20:26:00
2023.09.13	20:27:00	1.07455	1.07457	1.07438	1.0744	107	0	17	2023.09.13 20:27:00
2023.09.13	20:28:00	1.07439	1.07444	1.07434	1.07435	79	0	17	2023.09.13 20:28:00
2023.09.13	20:29:00	1.07435	1.0744	1.07425	1.07426	81	0	17	2023.09.13 20:29:00
2023.09.13	20:30:00	1.07426	1.07442	1.07426	1.07438	76	0	17	2023.09.13 20:30:00
2023.09.13	20:31:00	1.07438	1.07441	1.07436	1.07439	52	0	13	2023.09.13 20:31:00
2023.09.13	20:32:00	1.07439	1.07447	1.07439	1.07444	44	0	14	2023.09.13 20:32:00
2023.09.13	20:33:00	1.07444	1.07459	1.07444	1.07458	51	0	17	2023.09.13 20:33:00
2023.09.13	20:34:00	1.07458	1.0746	1.07451	1.07454	55	0	17	2023.09.13 20:34:00
2023.09.13	20:35:00	1.07455	1.07465	1.07449	1.07462	90	0	17	2023.09.13 20:35:00
2023.09.13	20:36:00	1.07462	1.07464	1.07454	1.07462	80	0	17	2023.09.13 20:36:00
2023.09.13	20:37:00	1.07462	1.07467	1.07457	1.07464	99	0	17	2023.09.13 20:37:00
2023.09.13	20:38:00	1.07465	1.07465	1.07455	1.07456	58	0	15	2023.09.13 20:38:00
2023.09.13	20:39:00	1.07455	1.07456	1.07447	1.07453	57	0	17	2023.09.13 20:39:00
2023.09.13	20:40:00	1.07454	1.07457	1.07449	1.07453	86	0	17	2023.09.13 20:40:00
2023.09.13	20:41:00	1.07453	1.07461	1.07453	1.07457	75	0	17	2023.09.13 20:41:00
2023.09.13	20:42:00	1.07457	1.07478	1.07454	1.07476	130	0	17	2023.09.13 20:42:00
2023.09.13	20:43:00	1.07477	1.07478	1.07465	1.07475	58	0	17	2023.09.13 20:43:00
2023.09.13	20:44:00	1.07475	1.07475	1.07466	1.07468	80	0	17	2023.09.13 20:44:00
2023.09.13	20:45:00	1.07468	1.07477	1.07456	1.07456	73	0	17	2023.09.13 20:45:00
2023.09.13	20:46:00	1.07456	1.07463	1.07456	1.0746	90	0	17	2023.09.13 20:46:00
2023.09.13	20:47:00	1.07461	1.07483	1.07457	1.07479	90	0	17	2023.09.13 20:47:00
2023.09.13	20:48:00	1.07479	1.07481	1.0747	1.07473	100	0	17	2023.09.13 20:48:00
2023.09.13	20:49:00	1.07472	1.07473	1.07465	1.07469	62	0	13	2023.09.13 20:49:00
2023.09.13	20:50:00	1.07469	1.07472	1.07444	1.07448	108	0	17	2023.09.13 20:50:00
2023.09.13	20:51:00	1.07448	1.0745	1.07443	1.07445	100	0	17	2023.09.13 20:51:00
2023.09.13	20:52:00	1.07445	1.07457	1.07438	1.0744	80	0	17	2023.09.13 20:52:00
2023.09.13	20:53:00	1.07439	1.07443	1.07432	1.07433	71	0	17	2023.09.13 20:53:00
2023.09.13	20:54:00	1.07433	1.07434	1.07428	1.07429	47	0	17	2023.09.13 20:54:00
2023.09.13	20:55:00	1.07428	1.07438	1.07425	1.07431	70	0	17	2023.09.13 20:55:00
2023.09.13	20:56:00	1.07431	1.07433	1.07426	1.07431	80	0	17	2023.09.13 20:56:00
2023.09.13	20:57:00	1.07431	1.07449	1.07431	1.07444	77	0	17	2023.09.13 20:57:00
2023.09.13	20:58:00	1.07444	1.07445	1.07434	1.07442	91	0	17	2023.09.13 20:58:00
2023.09.13	20:59:00	1.07443	1.07443	1.07434	1.07438	70	0	17	2023.09.13 20:59:00
2023.09.13	21:00:00	1.07438	1.07443	1.07435	1.07443	78	0	17	2023.09.13 21:00:00
2023.09.13	21:01:00	1.07442	1.07445	1.07436	1.07443	80	0	17	2023.09.13 21:01:00
2023.09.13	21:02:00	1.07443	1.07449	1.07441	1.07448	90	0	17	2023.09.13 21:02:00
2023.09.13	21:03:00	1.07448	1.07453	1.07444	1.07449	70	0	17	2023.09.13 21:03:00
2023.09.13	21:04:00	1.07449	1.07449	1.07424	1.07424	94	0	17	2023.09.13 21:04:00
2023.09.13	21:05:00	1.07424	1.07426	1.07415	1.07425	105	0	17	2023.09.13 21:05:00
2023.09.13	21:06:00	1.07425	1.07425	1.07407	1.07408	69	0	17	2023.09.13 21:06:00
2023.09.13	21:07:00	1.07408	1.07419	1.07408	1.07414	118	0	17	2023.09.13 21:07:00
2023.09.13	21:08:00	1.07413	1.07413	1.07402	1.07406	59	0	13	2023.09.13 21:08:00
2023.09.13	21:09:00	1.07406	1.07408	1.0739	1.07391	66	0	17	2023.09.13 21:09:00
2023.09.13	21:10:00	1.07392	1.07397	1.07387	1.0739	40	0	14	2023.09.13 21:10:00
2023.09.13	21:11:00	1.0739	1.07398	1.07389	1.07398	42	0	17	2023.09.13 21:11:00
2023.09.13	21:12:00	1.07396	1.07418	1.07396	1.07411	81	0	17	2023.09.13 21:12:00
2023.09.13	21:13:00	1.07411	1.07414	1.07398	1.074	69	0	17	2023.09.13 21:13:00
2023.09.13	21:14:00	1.074	1.07404	1.07394	1.07397	70	0	13	2023.09.13 21:14:00
2023.09.13	21:15:00	1.07397	1.07397	1.07383	1.07383	92	0	17	2023.09.13 21:15:00
2023.09.13	21:16:00	1.07384	1.07409	1.07383	1.07408	84	0	17	2023.09.13 21:16:00
2023.09.13	21:17:00	1.0741	1.07422	1.07405	1.07406	68	0	14	2023.09.13 21:17:00
2023.09.13	21:18:00	1.07405	1.07406	1.07398	1.07405	70	0	14	2023.09.13 21:18:00
2023.09.13	21:19:00	1.07405	1.07405	1.07393	1.07399	48	0	14	2023.09.13 21:19:00
2023.09.13	21:20:00	1.07399	1.07401	1.07396	1.07399	52	0	17	2023.09.13 21:20:00
2023.09.13	21:21:00	1.07399	1.07399	1.07387	1.07389	90	0	17	2023.09.13 21:21:00
2023.09.13	21:22:00	1.0739	1.074	1.07388	1.07397	64	0	17	2023.09.13 21:22:00
2023.09.13	21:23:00	1.07397	1.07403	1.07395	1.074	46	0	17	2023.09.13 21:23:00
2023.09.13	21:24:00	1.074	1.07402	1.07395	1.07397	97	0	17	2023.09.13 21:24:00
2023.09.13	21:25:00	1.07396	1.07401	1.07388	1.07389	45	0	17	2023.09.13 21:25:00
2023.09.13	21:26:00	1.07389	1.07394	1.07375	1.07377	73	0	15	2023.09.13 21:26:00
2023.09.13	21:27:00	1.07377	1.0739	1.07377	1.07389	37	0	13	2023.09.13 21:27:00
2023.09.13	21:28:00	1.07389	1.0739	1.07385	1.07385	41	0	17	2023.09.13 21:28:00
2023.09.13	21:29:00	1.07386	1.07389	1.07375	1.07385	55	0	17	2023.09.13 21:29:00
2023.09.13	21:30:00	1.07385	1.07386	1.0738	1.07382	50	0	17	2023.09.13 21:30:00
2023.09.13	21:31:00	1.07382	1.07382	1.07372	1.07375	34	0	14	2023.09.13 21:31:00
2023.09.13	21:32:00	1.07373	1.07374	1.07368	1.0737	35	0	15	2023.09.13 21:32:00
2023.09.13	21:33:00	1.0737	1.07378	1.07369	1.07375	28	0	13	2023.09.13 21:33:00
2023.09.13	21:34:00	1.07375	1.07375	1.07369	1.0737	35	0	17	2023.09.13 21:34:00
2023.09.13	21:35:00	1.0737	1.07371	1.07364	1.07365	40	0	14	2023.09.13 21:35:00
2023.09.13	21:36:00	1.07365	1.07371	1.07364	1.0737	48	0	12	2023.09.13 21:36:00
2023.09.13	21:37:00	1.0737	1.07389	1.07368	1.07385	74	0	15	2023.09.13 21:37:00
2023.09.13	21:38:00	1.07384	1.07385	1.07376	1.07379	39	0	17	2023.09.13 21:38:00
2023.09.13	21:39:00	1.07379	1.07382	1.07369	1.0737	56	0	13	2023.09.13 21:39:00
2023.09.13	21:40:00	1.07369	1.07372	1.07365	1.0737	43	0	17	2023.09.13 21:40:00
2023.09.13	21:41:00	1.0737	1.0737	1.07361	1.07365	51	0	17	2023.09.13 21:41:00
2023.09.13	21:42:00	1.07365	1.07369	1.07362	1.07364	53	0	17	2023.09.13 21:42:00
2023.09.13	21:43:00	1.07363	1.07366	1.07361	1.07365	39	0	14	2023.09.13 21:43:00
2023.09.13	21:44:00	1.07365	1.07366	1.07353	1.07354	62	0	17	2023.09.13 21:44:00
2023.09.13	21:45:00	1.07354	1.07354	1.07344	1.07349	56	0	17	2023.09.13 21:45:00
2023.09.13	21:46:00	1.07349	1.07356	1.07349	1.0735	45	0	13	2023.09.13 21:46:00
2023.09.13	21:47:00	1.07351	1.07351	1.07344	1.0735	61	0	15	2023.09.13 21:47:00
2023.09.13	21:48:00	1.07351	1.07359	1.07349	1.07356	41	0	17	2023.09.13 21:48:00
2023.09.13	21:49:00	1.07356	1.07357	1.07341	1.07342	84	0	17	2023.09.13 21:49:00
2023.09.13	21:50:00	1.07341	1.07345	1.07339	1.07342	98	0	15	2023.09.13 21:50:00
2023.09.13	21:51:00	1.07341	1.07341	1.07324	1.07326	93	0	17	2023.09.13 21:51:00
2023.09.13	21:52:00	1.07326	1.0733	1.07323	1.07326	44	0	17	2023.09.13 21:52:00
2023.09.13	21:53:00	1.07326	1.07333	1.07325	1.07329	57	0	13	2023.09.13 21:53:00
2023.09.13	21:54:00	1.07329	1.07332	1.07323	1.07331	105	0	17	2023.09.13 21:54:00
2023.09.13	21:55:00	1.07331	1.07331	1.07316	1.07319	101	0	17	2023.09.13 21:55:00
2023.09.13	21:56:00	1.07319	1.07327	1.07316	1.07326	89	0	17	2023.09.13 21:56:00
2023.09.13	21:57:00	1.07327	1.07327	1.07317	1.07321	96	0	17	2023.09.13 21:57:00
2023.09.13	21:58:00	1.0732	1.07323	1.07316	1.07319	121	0	17	2023.09.13 21:58:00
2023.09.13	21:59:00	1.07319	1.07323	1.07311	1.07312	167	0	17	2023.09.13 21:59:00
2023.09.13	22:00:00	1.07312	1.07315	1.07298	1.07305	149	0	17	2023.09.13 22:00:00
2023.09.13	22:01:00	1.07305	1.07305	1.07292	1.07295	143	0	17	2023.09.13 22:01:00
2023.09.13	22:02:00	1.07295	1.07297	1.07291	1.07294	120	0	17	2023.09.13 22:02:00
2023.09.13	22:03:00	1.07294	1.07296	1.07292	1.07294	60	0	17	2023.09.13 22:03:00
2023.09.13	22:04:00	1.07295	1.073	1.0729	1.07296	84	0	17	2023.09.13 22:04:00
2023.09.13	22:05:00	1.07295	1.07296	1.07292	1.07295	31	0	17	2023.09.13 22:05:00
2023.09.13	22:06:00	1.07295	1.07297	1.07292	1.07292	38	0	14	2023.09.13 22:06:00
2023.09.13	22:07:00	1.07293	1.07297	1.07292	1.07292	63	0	17	2023.09.13 22:07:00
2023.09.13	22:08:00	1.07295	1.07296	1.0729	1.07292	87	0	13	2023.09.13 22:08:00
2023.09.13	22:09:00	1.07293	1.07296	1.0729	1.07292	85	0	17	2023.09.13 22:09:00
2023.09.13	22:10:00	1.07292	1.07292	1.07281	1.07285	81	0	17	2023.09.13 22:10:00
2023.09.13	22:11:00	1.07285	1.07292	1.07282	1.07291	51	0	17	2023.09.13 22:11:00
2023.09.13	22:12:00	1.07291	1.07292	1.07284	1.0729	46	0	17	2023.09.13 22:12:00
2023.09.13	22:13:00	1.0729	1.07296	1.07289	1.07289	62	0	17	2023.09.13 22:13:00
2023.09.13	22:14:00	1.0729	1.0729	1.07276	1.07282	68	0	17	2023.09.13 22:14:00
2023.09.13	22:15:00	1.07282	1.07286	1.07275	1.07276	54	0	13	2023.09.13 22:15:00
2023.09.13	22:16:00	1.07275	1.07288	1.07272	1.07286	77	0	17	2023.09.13 22:16:00
2023.09.13	22:17:00	1.07286	1.07289	1.07279	1.07285	66	0	17	2023.09.13 22:17:00
2023.09.13	22:18:00	1.07285	1.07295	1.07284	1.07294	79	0	17	2023.09.13 22:18:00
2023.09.13	22:19:00	1.07294	1.07299	1.0729	1.07292	51	0	17	2023.09.13 22:19:00
2023.09.13	22:20:00	1.07292	1.07293	1.07288	1.07289	57	0	17	2023.09.13 22:20:00
2023.09.13	22:21:00	1.07289	1.07293	1.07282	1.07289	68	0	17	2023.09.13 22:21:00
2023.09.13	22:22:00	1.07292	1.07292	1.07283	1.07289	43	0	15	2023.09.13 22:22:00
2023.09.13	22:23:00	1.07289	1.07295	1.07288	1.07294	75	0	15	2023.09.13 22:23:00
2023.09.13	22:24:00	1.07293	1.07294	1.0728	1.0728	44	0	13	2023.09.13 22:24:00
2023.09.13	22:25:00	1.0728	1.07284	1.07276	1.07276	50	0	15	2023.09.13 22:25:00
2023.09.13	22:26:00	1.07275	1.07276	1.07271	1.07274	30	0	17	2023.09.13 22:26:00
2023.09.13	22:27:00	1.07275	1.07277	1.07271	1.07275	34	0	13	2023.09.13 22:27:00
2023.09.13	22:28:00	1.07274	1.07286	1.07274	1.07285	38	0	14	2023.09.13 22:28:00
2023.09.13	22:29:00	1.07285	1.07289	1.07284	1.07284	26	0	14	2023.09.13 22:29:00
2023.09.13	22:30:00	1.07285	1.07285	1.0728	1.07281	52	0	17	2023.09.13 22:30:00
2023.09.13	22:31:00	1.07281	1.07296	1.07281	1.07296	34	0	17	2023.09.13 22:31:00
2023.09.13	22:32:00	1.07295	1.07306	1.07292	1.07301	85	0	17	2023.09.13 22:32:00
2023.09.13	22:33:00	1.07303	1.07312	1.07303	1.07307	54	0	14	2023.09.13 22:33:00
2023.09.13	22:34:00	1.07307	1.07308	1.07294	1.07296	48	0	17	2023.09.13 22:34:00
2023.09.13	22:35:00	1.07296	1.07301	1.07291	1.07294	67	0	17	2023.09.13 22:35:00
2023.09.13	22:36:00	1.07294	1.07302	1.07294	1.07302	40	0	17	2023.09.13 22:36:00
2023.09.13	22:37:00	1.07301	1.07302	1.07296	1.07302	31	0	15	2023.09.13 22:37:00
2023.09.13	22:38:00	1.07301	1.07302	1.07296	1.07301	27	0	14	2023.09.13 22:38:00
2023.09.13	22:39:00	1.07301	1.07308	1.073	1.07305	43	0	15	2023.09.13 22:39:00
2023.09.13	22:40:00	1.07306	1.07315	1.07306	1.07313	64	0	17	2023.09.13 22:40:00
2023.09.13	22:41:00	1.07314	1.07314	1.07308	1.0731	51	0	17	2023.09.13 22:41:00
2023.09.13	22:42:00	1.07309	1.07312	1.07305	1.07307	64	0	17	2023.09.13 22:42:00
2023.09.13	22:43:00	1.07306	1.07306	1.07299	1.07302	58	0	17	2023.09.13 22:43:00
2023.09.13	22:44:00	1.07301	1.07306	1.073	1.07305	47	0	17	2023.09.13 22:44:00
2023.09.13	22:45:00	1.07305	1.07305	1.07294	1.07296	83	0	17	2023.09.13 22:45:00
2023.09.13	22:46:00	1.07296	1.07305	1.07293	1.073	78	0	17	2023.09.13 22:46:00
2023.09.13	22:47:00	1.07303	1.07303	1.07292	1.07293	36	0	13	2023.09.13 22:47:00
2023.09.13	22:48:00	1.07293	1.07295	1.07292	1.07294	36	0	13	2023.09.13 22:48:00
2023.09.13	22:49:00	1.07293	1.07296	1.07289	1.07294	50	0	17	2023.09.13 22:49:00
2023.09.13	22:50:00	1.07294	1.0731	1.0729	1.07309	156	0	17	2023.09.13 22:50:00
2023.09.13	22:51:00	1.07309	1.07318	1.07307	1.07316	93	0	17	2023.09.13 22:51:00
2023.09.13	22:52:00	1.07316	1.07317	1.07312	1.07314	43	0	17	2023.09.13 22:52:00
2023.09.13	22:53:00	1.07312	1.07314	1.07305	1.07307	75	0	15	2023.09.13 22:53:00
2023.09.13	22:54:00	1.07307	1.07312	1.07305	1.07312	28	0	15	2023.09.13 22:54:00
2023.09.13	22:55:00	1.07311	1.07314	1.0731	1.07311	34	0	17	2023.09.13 22:55:00
2023.09.13	22:56:00	1.07311	1.07315	1.07307	1.07311	61	0	17	2023.09.13 22:56:00
2023.09.13	22:57:00	1.07311	1.07316	1.07308	1.07311	97	0	17	2023.09.13 22:57:00
2023.09.13	22:58:00	1.07311	1.07312	1.07307	1.07307	25	0	17	2023.09.13 22:58:00
2023.09.13	22:59:00	1.07307	1.07311	1.07306	1.07311	67	0	17	2023.09.13 22:59:00
2023.09.13	23:00:00	1.07304	1.07305	1.07297	1.07298	97	0	31	2023.09.13 23:00:00
2023.09.13	23:01:00	1.07297	1.07304	1.07297	1.07303	100	0	31	2023.09.13 23:01:00
2023.09.13	23:02:00	1.07304	1.07306	1.07302	1.07305	36	0	31	2023.09.13 23:02:00
2023.09.13	23:03:00	1.07306	1.0731	1.07297	1.07299	55	0	14	2023.09.13 23:03:00
2023.09.13	23:04:00	1.073	1.07308	1.07296	1.07307	22	0	13	2023.09.13 23:04:00
2023.09.13	23:05:00	1.07298	1.07308	1.07298	1.07307	9	0	14	2023.09.13 23:05:00
2023.09.13	23:06:00	1.07298	1.07308	1.07297	1.073	23	0	13	2023.09.13 23:06:00
2023.09.13	23:07:00	1.07309	1.07309	1.07298	1.07306	17	0	13	2023.09.13 23:07:00
2023.09.13	23:08:00	1.07306	1.07308	1.07298	1.07307	26	0	13	2023.09.13 23:08:00
2023.09.13	23:09:00	1.07306	1.07307	1.07298	1.07299	21	0	14	2023.09.13 23:09:00
2023.09.13	23:10:00	1.07307	1.0731	1.07299	1.07301	71	0	13	2023.09.13 23:10:00
2023.09.13	23:11:00	1.07301	1.07313	1.073	1.07302	29	0	13	2023.09.13 23:11:00
2023.09.13	23:12:00	1.07303	1.07303	1.07299	1.07301	48	0	31	2023.09.13 23:12:00
2023.09.13	23:13:00	1.07309	1.07313	1.07298	1.07303	37	0	13	2023.09.13 23:13:00
2023.09.13	23:14:00	1.07302	1.0731	1.073	1.07301	25	0	14	2023.09.13 23:14:00
2023.09.13	23:15:00	1.07301	1.07311	1.07298	1.07299	44	0	13	2023.09.13 23:15:00
2023.09.13	23:16:00	1.07306	1.0731	1.07298	1.07299	11	0	13	2023.09.13 23:16:00
2023.09.13	23:17:00	1.07299	1.07306	1.07297	1.07299	13	0	16	2023.09.13 23:17:00
2023.09.13	23:18:00	1.0731	1.0731	1.07299	1.07306	7	0	13	2023.09.13 23:18:00
2023.09.13	23:19:00	1.07306	1.07309	1.07298	1.07306	8	0	13	2023.09.13 23:19:00
2023.09.13	23:20:00	1.07307	1.07307	1.07292	1.07293	61	0	12	2023.09.13 23:20:00
2023.09.13	23:21:00	1.07294	1.07301	1.07292	1.07294	28	0	16	2023.09.13 23:21:00
2023.09.13	23:22:00	1.07294	1.07305	1.07294	1.07294	6	0	13	2023.09.13 23:22:00
2023.09.13	23:23:00	1.07294	1.07305	1.07294	1.07302	9	0	12	2023.09.13 23:23:00
2023.09.13	23:24:00	1.07302	1.07304	1.07293	1.07303	8	0	12	2023.09.13 23:24:00
2023.09.13	23:25:00	1.07303	1.07304	1.07294	1.07302	35	0	12	2023.09.13 23:25:00
2023.09.13	23:26:00	1.07302	1.07312	1.07298	1.07302	24	0	14	2023.09.13 23:26:00
2023.09.13	23:27:00	1.07302	1.07312	1.07302	1.07303	20	0	14	2023.09.13 23:27:00
2023.09.13	23:28:00	1.07311	1.07313	1.07298	1.073	61	0	14	2023.09.13 23:28:00
2023.09.13	23:29:00	1.07298	1.07302	1.07291	1.07298	105	0	31	2023.09.13 23:29:00
2023.09.13	23:30:00	1.07299	1.07309	1.07296	1.07298	40	0	12	2023.09.13 23:30:00
2023.09.13	23:31:00	1.07309	1.07309	1.07296	1.07298	27	0	12	2023.09.13 23:31:00
2023.09.13	23:32:00	1.07297	1.07304	1.07292	1.07304	30	0	12	2023.09.13 23:32:00
2023.09.13	23:33:00	1.07304	1.07304	1.07292	1.07293	10	0	12	2023.09.13 23:33:00
2023.09.13	23:34:00	1.07301	1.07303	1.07293	1.07293	8	0	14	2023.09.13 23:34:00
2023.09.13	23:35:00	1.07301	1.07303	1.07293	1.07302	14	0	12	2023.09.13 23:35:00
2023.09.13	23:36:00	1.07294	1.07302	1.07293	1.07293	11	0	15	2023.09.13 23:36:00
2023.09.13	23:37:00	1.07293	1.07303	1.07292	1.07302	14	0	14	2023.09.13 23:37:00
2023.09.13	23:38:00	1.07294	1.07305	1.07294	1.07294	8	0	12	2023.09.13 23:38:00
2023.09.13	23:39:00	1.07294	1.07305	1.07293	1.07304	11	0	12	2023.09.13 23:39:00
2023.09.13	23:40:00	1.07304	1.07304	1.07282	1.07283	40	0	12	2023.09.13 23:40:00
2023.09.13	23:41:00	1.07284	1.07292	1.07282	1.07288	37	0	15	2023.09.13 23:41:00
2023.09.13	23:42:00	1.07289	1.07296	1.07287	1.07289	45	0	15	2023.09.13 23:42:00
2023.09.13	23:43:00	1.07289	1.07298	1.07284	1.07296	44	0	12	2023.09.13 23:43:00
2023.09.13	23:44:00	1.07297	1.07299	1.07285	1.07288	46	0	14	2023.09.13 23:44:00
2023.09.13	23:45:00	1.07289	1.0729	1.07288	1.07289	69	0	31	2023.09.13 23:45:00
2023.09.13	23:46:00	1.07289	1.07291	1.07286	1.07291	51	0	31	2023.09.13 23:46:00
2023.09.13	23:47:00	1.07291	1.07291	1.07281	1.07282	109	0	31	2023.09.13 23:47:00
2023.09.13	23:48:00	1.07283	1.0729	1.0728	1.0728	121	0	12	2023.09.13 23:48:00
2023.09.13	23:49:00	1.07281	1.0729	1.07279	1.07283	25	0	12	2023.09.13 23:49:00
2023.09.13	23:50:00	1.07283	1.07292	1.07281	1.07284	108	0	12	2023.09.13 23:50:00
2023.09.13	23:51:00	1.07283	1.07292	1.07282	1.07292	45	0	12	2023.09.13 23:51:00
2023.09.13	23:52:00	1.07283	1.07293	1.07282	1.07283	79	0	13	2023.09.13 23:52:00
2023.09.13	23:53:00	1.07292	1.07292	1.07281	1.07292	34	0	12	2023.09.13 23:53:00
2023.09.13	23:54:00	1.07292	1.07292	1.07279	1.0728	39	0	12	2023.09.13 23:54:00
2023.09.14	00:15:00	1.07279	1.07285	1.07279	1.07279	8	0	24	2023.09.14 00:15:00
2023.09.14	00:16:00	1.07279	1.07285	1.0727	1.07285	8	0	24	2023.09.14 00:16:00
2023.09.14	00:17:00	1.07277	1.07285	1.07277	1.07279	4	0	24	2023.09.14 00:17:00
2023.09.14	00:18:00	1.07279	1.07286	1.07279	1.07281	17	0	24	2023.09.14 00:18:00
2023.09.14	00:19:00	1.07285	1.07286	1.0728	1.07286	9	0	24	2023.09.14 00:19:00
2023.09.14	00:20:00	1.07286	1.07287	1.07277	1.07286	10	0	24	2023.09.14 00:20:00
2023.09.14	00:21:00	1.07285	1.07287	1.07279	1.07279	16	0	24	2023.09.14 00:21:00
2023.09.14	00:22:00	1.07279	1.07285	1.07279	1.07285	7	0	24	2023.09.14 00:22:00
2023.09.14	00:23:00	1.07279	1.07286	1.07279	1.07281	4	0	24	2023.09.14 00:23:00
2023.09.14	00:24:00	1.07276	1.07286	1.07276	1.07285	11	0	24	2023.09.14 00:24:00
2023.09.14	00:25:00	1.07276	1.07287	1.07276	1.07286	13	0	24	2023.09.14 00:25:00
2023.09.14	00:26:00	1.07286	1.07287	1.07273	1.07287	85	0	24	2023.09.14 00:26:00
2023.09.14	00:27:00	1.07289	1.07289	1.07271	1.07271	37	0	22	2023.09.14 00:27:00
2023.09.14	00:28:00	1.07283	1.07283	1.07276	1.07283	8	0	24	2023.09.14 00:28:00
2023.09.14	00:29:00	1.07276	1.07283	1.0727	1.07274	23	0	24	2023.09.14 00:29:00
2023.09.14	00:30:00	1.07273	1.07286	1.07271	1.07271	15	0	25	2023.09.14 00:30:00
2023.09.14	00:31:00	1.07277	1.07283	1.0727	1.07276	8	0	28	2023.09.14 00:31:00
2023.09.14	00:32:00	1.07284	1.07284	1.0727	1.0727	14	0	27	2023.09.14 00:32:00
2023.09.14	00:33:00	1.07276	1.07283	1.0727	1.0727	7	0	28	2023.09.14 00:33:00
2023.09.14	00:34:00	1.07271	1.07283	1.0727	1.0727	5	0	28	2023.09.14 00:34:00
2023.09.14	00:35:00	1.07268	1.0728	1.07266	1.07273	14	0	31	2023.09.14 00:35:00
2023.09.14	00:36:00	1.07279	1.07279	1.07265	1.07266	17	0	41	2023.09.14 00:36:00
2023.09.14	00:37:00	1.07265	1.07283	1.07265	1.07274	16	0	24	2023.09.14 00:37:00
2023.09.14	00:38:00	1.07275	1.07275	1.07264	1.07266	10	0	32	2023.09.14 00:38:00
2023.09.14	00:39:00	1.07266	1.07282	1.07264	1.07274	9	0	26	2023.09.14 00:39:00
2023.09.14	00:40:00	1.07274	1.07274	1.07265	1.07266	6	0	43	2023.09.14 00:40:00
2023.09.14	00:41:00	1.07274	1.07274	1.07261	1.07274	17	0	44	2023.09.14 00:41:00
2023.09.14	00:42:00	1.07274	1.07282	1.07269	1.07276	16	0	29	2023.09.14 00:42:00
2023.09.14	00:43:00	1.07276	1.07295	1.07271	1.07293	20	0	33	2023.09.14 00:43:00
2023.09.14	00:44:00	1.07293	1.07296	1.0727	1.07273	30	0	18	2023.09.14 00:44:00
2023.09.14	00:45:00	1.07289	1.07294	1.07268	1.07271	73	0	22	2023.09.14 00:45:00
